   31563    05 04.2 +73 46  K0         6.236   1.897   1.686   1.278  6 7*
   31579    04 59.8 +53 09  K4III      6.101   1.584   1.510   1.097  6 3
   31590AB  05 04.7 +74 04  A1V        6.112   0.019   0.002   0.027  6 4*
   31592A   04 58.2 +25 03  A0V        5.803  -0.057   0.004  -0.001  4 4*
   31623    04 57.3 -01 04  F2         6.249   0.025   0.415   0.367  4 3
   31625    04 57.0 -08 28  A5 ^       6.889   0.076   0.286   0.267  4 5
   31647AB  04 59.3 +37 53  A1V        4.936  -0.012   0.032   0.022  4 2*
   31662AB  05 01.6 +61 05  F4V        6.046  -0.107   0.423   0.377  4 3*
   31664    04 59.7 +41 52  K0III      6.681   0.537   0.962   0.716  5 2
   31675    05 02.8 +66 49  dF6        6.211  -0.159   0.484   0.421  4 3
   31712    04 57.9 -06 06  K0 ^       7.147   0.795   1.085   0.774  4 4
   31726    04 57.7 -14 14  B1V        6.148  -1.090  -0.208  -0.142  4 3
   31738    04 58.3 +00 27  G5 ^       7.267   0.063   0.723   0.605  4 3
   31739A   04 58.2 -02 13  A2V        6.350   0.155   0.082   0.079  6 4*
   31747    04 59.0 +14 33  B6V        7.595  -0.372   0.062   0.070  1 -*
   31761AB  05 00.3 +39 24  F5V        5.952  -0.138   0.436   0.384  7 2*
   31764    04 59.0 +14 33  B7V        6.071  -0.324   0.064   0.084  4 3*
   31767    04 58.5 +01 43  K2II       4.465   1.395   1.434   0.968  4 5*
   31768    04 58.4 -03 44  F5 ^       6.967  -0.101   0.488   0.433  4 4
   31780    05 00.4 +39 39  K4I        6.480   1.917   1.738   1.335  6 2
   31798   :04 59.0 +08 08  C0ev       9.347    -      2.596   1.678  2 v*
   31806A   04 59.9 +27 19  B7V        6.963  -0.400   0.137   0.163  5 5*
   31806AB  04 59.9 +27 19  B7V+A0V    6.785  -0.319   0.159   0.185  2 3*
   31806B   04 59.9 +27 19  A0V        8.841   0.219   0.278   0.285  1 -*
   31817    05 00.6 +36 38  A0 ^       7.288   0.195   0.207   0.194  2 2
   31845A   04 59.7 +15 55  F5V        6.738  -0.140   0.456   0.375  2 2*
   31910    05 03.4 +60 27  G0Ib       4.031   0.469   0.919   0.668  8 2*
   31913    05 01.4 +39 58  G0IV       7.663   0.636   0.935   0.781  2 4*
   31964A   05 02.0 +43 49  F0Iae      3.004   0.356   0.568   0.481  8 v*
   31966    05 00.6 +14 23  G2IV-V     6.753   0.053   0.667   0.531  4 3
   31996    04 59.6 -14 48  C6IIe      8.100    -      5.762   2.532  2 v*
   32008    04 59.8 -10 16  G4V        5.413   0.175   0.806   0.639  6 3
   32018AB  05 01.3 +26 32  B2IV       7.476  -0.304   0.467   0.521  3 2*
   32021    05 00.7 +10 55  B9         6.800   0.038   0.030   0.008  4 2
   32036    05 01.8 +31 47  B9 ^       7.733  -0.106   0.135   0.173  2 6
   32039    05 00.5 +03 37  B9Vn       7.036  -0.238  -0.059  -0.032  6 3*
   32040    05 00.6 +03 37  B9Vn       6.654  -0.364  -0.078  -0.047  6 3*
   32045    04 59.9 -12 32  F0IV       4.783   0.174   0.268   0.245  6 6*
   32049    05 06.1 +68 58  F2 ^       6.692  -0.077   0.388   0.370  4 4
   32068/9  05 02.5 +41 05  K4II+B8V   3.739   0.260   1.271   1.111 13 4*
   32069    05 02.5 +41 05  B1 ^       3.731   0.276   1.269   1.104  2 3
   32073    05 00.8 +04 34  K0 ^       6.696   0.688   1.063   0.759  4 2
   32092AB  05 01.7 +26 40  G2V+G8V    6.800  -0.162   0.491   0.433 10 2*
   32093    05 01.8 +26 39  G2V        8.243  -0.010   0.704   0.622  4 5*
   32115    05 00.7 -02 04  A8IV       6.313  -0.042   0.280   0.251  4 3
   32145    05 01.1 +03 43  B8 ^       7.248  -0.650  -0.142  -0.034  1 - 
   32147    05 00.8 -05 45  K3V        6.237   0.861   1.075   0.845  4 3
   32188    05 03.3 +41 26  A2III Sh   6.111   0.357   0.209   0.222  8 3*
   32196    05 31.8 +85 56  A5m        6.512   0.059   0.336   0.262  4 5
   32202A   05 01.8 +11 22  B8 ^       7.191  -0.217   0.035   0.080  4 9*
   32219    05 01.4 -00 42  A3 ^       6.771   0.228   0.112   0.091  3 4
   32233    05 04.1 +47 40  K0 ^       7.157   0.952   1.334   1.029  4 9*
   32249    05 01.4 -07 10  B3V        4.787  -0.905  -0.182  -0.120  4 4
   32263    05 01.8 +00 43  K0         5.916   1.233   1.295   0.907  4 1*
   32273A   05 02.0 +01 37  B8V        6.516  -0.615  -0.081  -0.052  4 4*
   32273T   05 02.0 +01 37  B8V+A1IV   6.255  -0.508  -0.029  -0.001  6 3*
   32296    05 04.3 +45 47  A2 ^       6.527   0.046   0.206   0.167  4 3
   32297    05 02.5 +07 27  A0 ^       8.135   0.013   0.184   0.174  3 4*
   32301    05 03.1 +21 35  A7V        4.628   0.146   0.153   0.110  8 2
   32304    05 02.5 +07 25  G5 ^       6.879   0.477   0.967   0.730  6 1
   32306    05 02.0 -05 30  F0 ^       6.637   0.030   0.363   0.324  4 3
   32308    05 01.8 -10 56  G5 ^       6.771   0.413   0.910   0.673  6 4
   32343A   05 06.1 +58 58  B2.5Ve     5.081  -0.878  -0.087   0.039  2 2*
   32348    05 03.0 +12 04  F2 ^       7.232  -0.132   0.354   0.312  2 1
   32356    05 06.5 +61 10  K5II       6.018   1.472   1.405   1.055  4 3
   32357    05 06.2 +59 01  K0III      6.112   0.700   1.138   0.858  8 v*
   32393    05 02.8 -04 13  K3         5.859   1.205   1.239   0.850  4 2
   32395    05 02.6 -08 54  K0 ^       7.253   0.534   0.973   0.701  4 4
   32406    05 04.2 +30 30  K0II-III   6.173   0.884   1.226   0.892  4 2
   32416AB  05 05.5 +46 55  F8 ^       6.597   0.514   0.875   0.723  4 3*
   32428    05 04.6 +32 19  A4m        6.604   0.102   0.276   0.228  5 3
   32445AB  05 06.4 +54 24  G5         7.182   0.674   1.060   0.759  2 3*
   32457    05 05.9 +50 03  B9 ^       7.334  -0.266   0.007   0.041  4 2
   32468AB  05 03.0 -08 40  A0 ^       6.864  -0.199  -0.033   0.005  4 4*
   32480    05 04.6 +27 42  F0III      6.629   0.079   0.224   0.189  6 2
   32482    05 04.4 +21 17  K0         6.206   1.368   1.381   0.979  4 2
   32518    05 09.6 +69 38  K1III      6.442   0.869   1.115   0.805  4 3
   32526A   05 03.7 -02 32  K0 ^       6.734   0.826   1.101   0.786  4 4*
   32537AB  05 06.7 +51 36  F0V        4.984  -0.092   0.325   0.301  4 6*
   32549    05 04.6 +15 24  A0pSi      4.675  -0.100  -0.070  -0.013  8 2*
   32576    05 04.7 +14 52  A3p        6.785   0.098   0.145   0.090  4 4
   32577    05 04.5 +07 50  K0 ^       7.166   0.598   1.046   0.797  5 3
   32608    05 06.0 +35 56  A5V        6.506   0.059   0.177   0.142  4 3
   32612    05 03.9 -14 22  B2.5IV     6.407  -0.961  -0.181  -0.125  4 2
   32613    05 03.9 -14 33  K2 ^       6.709   1.068   1.239   0.894  5 5
   32622AB  05 04.3 -06 02  B9 ^       6.925  -0.343  -0.009   0.014  4 4*
   32629    05 07.8 +55 46  K0 ^       6.940   1.317   1.362   1.003  6 4
   32630    05 06.5 +41 14  B3V        3.175  -0.828  -0.168  -0.117 10 2*
   32633    05 06.1 +33 55  A2pSiCr    7.062  -0.510  -0.059   0.051  2 3*
   32641AB  05 05.6 +23 04  B5I        6.710  -0.590   0.103   0.130  4 v*
   32642AB  05 05.5 +19 48  A5m        6.500   0.212   0.214   0.162  6 2*
   32650    05 12.4 +73 57  B9pSi      5.443  -0.402  -0.131  -0.060  6 v*
   32652AB  05 07.9 +54 59  B9 ^       7.947   0.070   0.131   0.120  8 3*
   32655    05 06.8 +43 10  F2IIp:     6.218   0.344   0.451   0.420  7 2
   32656    05 05.9 +26 26  B5I        6.607  -0.594   0.134   0.187  4 3
   32686    05 04.9 -03 02  B5IV       6.043  -0.671  -0.130  -0.071  4 4
   32715    05 09.7 +64 55  dF3        6.378  -0.153   0.423   0.376  4 1
   32736    05 05.4 +01 11  C5,4       5.758    -      3.684   2.008  2 v*
   32781AB  05 14.6 +76 28  A0V        6.360  -0.085  -0.013   0.006  4 3*
   32784    05 09.7 +62 29  A5 ^       6.643   0.091   0.239   0.194  4 4
   32811    05 06.7 +22 31  B9 ^       7.134  -0.068   0.171   0.198  4 3
   32887    05 05.5 -22 22  K5IIIv     3.188   1.717   1.537   1.105  1 -*
   32893AB  05 10.7 +63 36  F0 ^       6.731   0.083   0.285   0.255  4 6*
   32903A   05 09.1 +49 07  A3 ^       6.642   0.148   0.210   0.184  4 3*
   32923AB  05 07.4 +18 39  G4V        4.926  -0.033   0.654   0.530  6 3*
   32964A   05 06.8 -04 39  B9V+A1V    5.098  -0.212  -0.065  -0.045  5 2*
   32966    05 06.4 -14 42  B9         7.160  -0.592  -0.097  -0.029  4 v*
   32977    05 07.8 +20 25  A5V        5.294   0.127   0.101   0.057  6 1
   32990AB  05 08.1 +24 16  B2V        5.489  -0.712   0.072   0.097  4 2*
   32991A   05 07.9 +21 42  B2Ve       5.776  -0.820   0.236   0.331  2 3*
   32994    05 06.9 -05 10  F5 ^       7.304  -0.035   0.525   0.438  4 3
   32996    05 06.6 -13 07  A0V        6.044  -0.126  -0.042  -0.016  5 3
   33002    05 10.1 +53 43  B9 ^       7.491  -0.035   0.050   0.034  2 2
   33020    05 07.8 +10 54  A0 ^       7.057   0.003   0.053   0.073  4 5
   33021A   05 07.6 +09 28  G1IV       6.179  -0.051   0.622   0.525  4 5*
   33034    05 08.6 +28 16  A2 ^       6.948   0.716   0.596   0.544  6 4
   33054AB  05 07.9 +08 30  Am         5.335   0.033   0.322   0.271  4 2*
   33066    05 08.1 +07 54  K0         6.685   0.603   0.981   0.738  4 3
   33069    05 07.4 -08 39  B8         6.987  -0.531  -0.097  -0.055  4 5*
   33089    05 09.6 +38 41  G5 ^       6.933   0.627   1.036   0.759  4 2
   33093    05 07.4 -12 29  F7V        5.980  -0.036   0.612   0.504  6 v*
   33111A   05 07.8 -05 05  A3III      2.783   0.157   0.124   0.107  4 2*
   33121    05 08.8 +19 52  G5III      6.522   0.359   0.886   0.665  6 1
   33162    05 07.8 -12 36  Ma ^       6.328   1.892   1.668   1.472  6 v*
   33164AB  05 14.3 +69 49  K1IV+G5IV  7.214   0.688   1.030   0.767  2 2*
   33167    05 10.7 +46 58  F5V        5.679  -0.079   0.437   0.371  4 3
   33185    05 09.7 +29 48  F8V        6.682  -0.091   0.514   0.435  4 2*
   33203AB  05 10.3 +37 18  B2II+K3    6.024  -0.568   0.730   1.007  4 4*
   33204T   05 09.8 +28 02  A5m+A9Vm   5.937   0.086   0.296   0.236  2 3*
   33207    05 08.5 -02 49  F5IV-V     7.068  -0.160   0.404   0.360  4 2
   33208    05 08.6 -03 01  F8V        7.244  -0.022   0.548   0.455  4 3
   33224A   05 08.3 -08 40  B8V        5.817  -0.455  -0.096  -0.041  4 4*
   33231    05 14.1 +67 29  A0 ^       7.147   0.091   0.121   0.093  2 4
   33236AB  05 08.9 +03 13  B8V        6.515   0.091   0.119   0.085  4 3*
   33252    05 10.1 +27 33  F8V        6.978  -0.192   0.471   0.418  6 2
   33254A   05 09.3 +09 50  A2m        5.436   0.129   0.256   0.185  4 5*
   33256    05 08.7 -04 27  F2V        5.113  -0.170   0.447   0.397  4 2
   33266    05 13.1 +61 51  A2III      6.192   0.089   0.007   0.016  4 2
   33267    05 11.9 +53 27  K0 ^       7.086   0.587   0.998   0.742  4 3
   33276AB  05 09.7 +15 36  F2IV       4.809   0.176   0.309   0.285  6 2*
   33296    05 13.5 +62 41  A7Vn       6.499   0.093   0.185   0.172  4 2
   33297    05 11.7 +46 57  A0 ^       7.879  -0.001   0.034   0.043  2 4
   33299    05 10.6 +30 48  K0Ib       6.716   1.401   1.622   1.151  5 2
   33328    05 09.1 -08 45  B2IVne     4.265  -1.108  -0.184  -0.113  4 4*
   33336    05 10.2 +13 33  F4III      6.688  -0.126   0.384   0.353  4 2
   33340AB  05 10.0 +08 10  F8 ^       6.921  -0.085   0.512   0.446  4 2*
   33345    05 09.5 -02 08  G8V        6.578   0.706   1.011   0.724  4 3
   33413    05 11.3 +29 44  A0 ^       7.116  -0.209  -0.039  -0.009  4 4
   33419    05 10.1 -00 34  K0III      6.114   0.917   1.114   0.788  4 4
   33427    05 11.5 +30 48  K0 ^       6.639   1.026   1.188   0.842  4 3
   33441    05 14.6 +63 08  F0 ^       6.915   0.158   0.262   0.249  4 3
   33462    05 12.2 +40 06  B8         6.970  -0.349   0.053   0.099  4 2
   33463    05 11.6 +29 54  M2III      6.405   1.906   1.805   1.599  5 3
   33541    05 18.2 +73 16  A0V        5.817  -0.149  -0.038  -0.034  6 3
   33550    05 10.6 -11 39  B8 ^       7.136  -0.231  -0.057  -0.037  6 2
   33554    05 11.7 +16 03  K5III      5.164   1.798   1.557   1.163  3 3
   33555    05 11.0 -02 15  K1IVa      6.244   0.657   0.994   0.752  4 5
   33564A   05 22.6 +79 14  F6V        5.102  -0.128   0.471   0.413  4 4*
   33564B   05 22.6 +79 14  dF5        8.842  -0.164   0.436   0.398  1 -*
   33585    05 12.4 +26 27  G5III+     6.797   0.471   1.037   0.785  4 3
   33608    05 11.3 -02 29  F5V        5.896  -0.087   0.456   0.386  6 3
   33618    05 15.2 +59 24  K2III-IV   6.161   1.092   1.204   0.843  4 3
   33632    05 13.3 +37 20  F6V        6.491  -0.178   0.527   0.447  4 2*
   33636    05 11.8 +04 24  G0         7.004  -0.112   0.578   0.479  3 5
   33641    05 13.4 +38 29  A4m        4.834   0.077   0.192   0.143  4 3
   33646AB  05 11.8 +01 02  F5         5.881   0.241   0.657   0.578  4 3*
   33647AB  05 11.7 +00 31  B9VnHgMn   6.679  -0.409  -0.072  -0.048  6 4*
   33654    05 14.7 +53 13  A0V        6.164   0.186   0.104   0.129  4 4
   33664    05 11.4 -11 51  M6III      5.729   1.346   1.597   2.649  2 1*
   33704    05 13.8 +37 02  A0         6.872   0.001  -0.001   0.001  4 2
   33798AB  05 15.3 +47 10  G5 ^       6.950   0.466   0.991   0.761  6 v*
   33802AB  05 12.3 -11 52  B8V        4.452  -0.503  -0.102  -0.054  6 2*
   33829    05 14.2 +30 24  F0 ^       7.180  -0.036   0.269   0.257  4 4
   33833    05 12.8 -06 03  G7III      5.911   0.559   0.974   0.701  4 3
   33856AB  05 13.3 +02 52  K3III+F7V  4.469   1.029   1.211   0.823  6 1*
   33862    05 14.7 +31 24  K0 ^       6.643   0.617   1.029   0.758  4 3
   33883/4  05 13.5 +01 58  A4V+A6V    6.081   0.294   0.404   0.398  4 2*
   33924    05 17.5 +60 11  F5III      6.970  -0.122   0.453   0.390  4 3
   33941    05 16.7 +53 28  K0 ^       8.104   0.895   1.181   0.901  1 -
   33946    05 13.8 +00 34  M0V        6.303   1.234   1.497   1.158  8 1*
   33948    05 13.6 -08 09  B5V        6.367  -0.709  -0.129  -0.083  5 4
   33949AB  05 13.2 -12 56  B9V        4.351  -0.435  -0.098  -0.047  4 2*
   33959AB  05 15.4 +32 41  A9IV       5.038   0.136   0.211   0.197  2 4*
   33959C   05 15.4 +32 41             7.722  -0.100   0.352   0.315  1 -*
   33959T   05 15.4 +32 41  A9IV       4.965   0.136   0.219   0.194  6 v*
   33988    05 16.5 +46 25  B2IIIe     6.886  -1.027   0.173   0.298  4 6*
   34004    05 20.6 +71 43  G5 ^       6.589   0.487   0.936   0.684  4 2
   34021AB :05 14.8 +12 32  A0 ^       8.078  -0.014   0.115   0.153  2 1*
   34028    05 17.6 +55 31  A0 ^       7.634   0.130   0.069   0.056  8 4
   34029AP  05 16.7 +45 60  G5IIIe+G0  0.052   0.285   0.843   0.590  4 3*
   34043    05 14.7 +05 09  gK4        5.496   1.405   1.397   0.986  4 4*
   34045    05 14.0 -14 36  F2III      6.223   0.039   0.368   0.318  6 6
   34053AB  05 15.5 +22 17  A2V        6.267   0.164   0.078   0.074  4 2*
   34055    05 14.6 -00 34  M6V        6.602   1.715   1.676   2.062  1 -*
   34078AB  05 16.3 +34 19  O9.5Ve:    5.970  -0.919   0.254   0.284  4 v*
   34081AB :05 15.1 +08 26  F0 ^       7.255  -0.077   0.337   0.311  4 2*
   34085T   05 14.5 -08 12  B8Iae:     0.160  -0.823  -0.029   0.018  3 v*
   34095    05 16.5 +36 04  A2 ^       7.235   0.234   0.152   0.143  2 6
   34109    05 43.8 +85 40  A2V        6.710   0.034  -0.002   0.013  4 2
   34121AB  05 14.7 -07 04  K2 ^       6.740   1.201   1.401   1.081  4 4*
   34149    05 15.6 +08 26  A0 ^       8.171   0.009   0.088   0.075  2 7
   34175AB  05 17.2 +39 28  K0 ^       7.131   1.101   1.353   0.968  4 4*
   34180    05 15.3 -01 25  F0IV       6.157  -0.107   0.383   0.373  4 3
   34188    05 26.2 +78 25  G5 ^       6.689   0.720   1.048   0.748  2 5
   34200    05 20.7 +66 45  G5 ^       6.407   0.486   0.921   0.682  4 3
   34203    05 16.1 +11 20  A0V        5.526   0.022  -0.024  -0.002  4 3
   34233    05 19.5 +58 07  B5V        6.139  -0.594  -0.047   0.003  6 4
   34239    05 15.7 -04 48  G0V        7.117  -0.066   0.606   0.501  4 4
   34247    05 18.5 +48 55  K0 ^       6.928   1.183   1.308   0.924  4 3
   34250    05 17.3 +28 54  F0e        6.769   0.673   0.698   0.692  4 3
   34251AB  05 16.7 +18 26  B3V+B6V    7.160  -0.569   0.112   0.108  4 3*
   34255    05 20.4 +62 39  K4I:       5.628   1.849   1.832   1.286  4 3
   34260    05 16.8 +20 07  A3 ^       7.629   0.322   0.371   0.314  1 -
   34269    05 18.3 +42 48  M4III      5.557   1.701   1.645   1.899  4 9*
   34303    05 17.5 +24 01  K0 ^       6.865   0.849   1.092   0.785  4 4
   34316    05 17.1 +12 34  K0 ^       7.056   0.726   1.080   0.785  3 3
   34317    05 16.7 +01 57  A0V        6.411   0.081  -0.004   0.004  6 3*
   34318/9  05 16.2 -11 21  G8III+A0V  6.465   0.336   0.675   0.582  6 3*
   34332    05 18.7 +40 28  K0         6.222   1.478   1.388   0.989  6 3
   34334AB  05 18.2 +33 22  K3III      4.554   1.134   1.291   0.959  4 3*
   34335AB  05 17.5 +20 08  F7V+F5IV   6.722  -0.105   0.503   0.422  2 9*
   34364    05 18.3 +33 46  B9.5V      6.149  -0.191  -0.052  -0.041  4 3*
   34371    05 16.5 -11 16  K0 ^       7.170   0.801   1.106   0.831  3 7
   34381    05 18.9 +41 06  K5 ^       6.697   1.696   1.561   1.161  4 2
   34411A   05 19.1 +40 06  G2IV-V     4.705  -0.033   0.622   0.499    s*
   34428    05 17.5 +05 29  G5 ^       7.145   0.688   1.032   0.732  3 8
   34450    05 25.0 +73 42  M0.5III    6.491   2.039   1.789   1.463  6 4
   34452    05 19.0 +33 45  A0pSi      5.390  -0.757  -0.190  -0.074  5 3*
   34477AB  05 19.3 +34 53  B8         7.056  -0.421   0.156   0.192  2 3*
   34498    05 20.0 +44 26  K0         6.500   1.339   1.368   0.996  4 3
   34499AB  05 19.4 +33 59  A7V        6.505   0.022   0.240   0.219  3 6*
   34503A   05 17.6 -06 51  B5III      3.580  -0.579  -0.112  -0.067  6 2*
   34531    05 28.8 +78 18  F0 ^       6.735   0.039   0.371   0.322  2 3
   34533    05 20.7 +46 58  A2V+G1II   6.552   0.355   0.595   0.560  3 4*
   34535    05 20.1 +39 47  A0 ^       7.340   0.122   0.072   0.055  5 3
   34538    05 17.7 -13 31  sgG9       5.507   0.442   0.952   0.727  4 9*
   34544    05 21.3 +54 15  G5 ^       6.658   0.970   1.157   0.861  7 3
   34557    05 20.2 +41 05  A3V        5.471   0.102   0.118   0.109    s
   34559    05 19.3 +22 06  G8III      4.965   0.537   0.952   0.684  8 4*
   34575    05 22.3 +59 17  G5IV       7.103   0.212   0.752   0.578  4 4
   34578    05 20.0 +33 57  A5II       5.038   0.483   0.289   0.293  6 5*
   34579AB  05 19.2 +20 08  G8II-III   6.101   0.631   1.030   0.760  6 2*
   34590    05 20.0 +32 47  G0 ^       7.022  -0.038   0.557   0.463  2 3
   34596    05 18.4 -05 40  K0 ^       7.064   1.049   1.197   0.829  4 5
   34635    05 21.1 +42 30  B9 ^       7.299  -0.028  -0.016  -0.020  1 -
   34653    05 29.4 +77 59  A7III      6.550   0.236   0.152   0.141  5 3
   34656A   05 20.7 +37 26  O7Ife      6.803  -1.121   0.030   0.107  5 4*
   34658    05 19.2 +02 36  F5IIv      5.331   0.069   0.415   0.344  4 2*
   34719    05 20.3 +19 35  A0p        6.679  -0.413  -0.054  -0.003  8 3*
   34740AB  05 27.7 +74 33  A2V        7.242   0.071   0.143   0.105  2 3*
   34748    05 19.6 -01 25  B1.5Vn     6.329  -0.929  -0.112  -0.053  4 4
   34759    05 21.8 +41 48  B3V        5.222  -0.732  -0.138  -0.094  4 2
   34762    05 21.0 +27 57  B9IV       6.351  -0.311   0.035   0.081  6 4
   34769    05 21.9 +42 17  K0 ^       7.008   0.701   1.068   0.774  2 9
   34774    05 19.7 -04 53  A2V        7.338   0.216   0.155   0.136  2 2
   34787A   05 23.5 +57 33  A0Vn       5.253  -0.006  -0.026   0.014  6 3*
   34790    05 21.2 +29 34  A1Vs       5.667   0.064   0.040   0.028  4 2
   34810    05 20.9 +19 49  K0III      6.206   1.041   1.250   0.879  6 2
   34816    05 19.6 -13 11  B0.5IV     4.281  -1.256  -0.239  -0.173  4 2
   34827    05 20.1 -05 12  B9 ^       7.186  -0.258  -0.020   0.032  2 3
   34853    05 23.7 +56 05  K0II-III   6.869   0.699   1.123   0.855  8 3
